Time,Timestamp,Pulse rate [bpm],spo2,ppg,strength,IBI,SDNN,SDSD,RMSSD,pNN20,pNN50
2022-08-03 15:21:37.631,1659511297.6317508,N,90,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.648,1659511297.648111,N,90,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.664,1659511297.6641617,N,90,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.684,1659511297.6842477,N,90,99,8,2,0,0,0,0,0,0
2022-08-03 15:21:37.699,1659511297.6998403,N,90,99,24,3,0,0,0,0,0,0
2022-08-03 15:21:37.717,1659511297.7178922,N,90,99,37,5,0,0,0,0,0,0
2022-08-03 15:21:37.733,1659511297.7334778,N,90,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:37.752,1659511297.7521944,N,90,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:37.767,1659511297.7679706,N,89,99,40,4,0,0,0,0,0,0
2022-08-03 15:21:37.784,1659511297.7845442,N,89,99,34,3,0,0,0,0,0,0
2022-08-03 15:21:37.808,1659511297.808529,N,89,99,26,2,0,0,0,0,0,0
2022-08-03 15:21:37.817,1659511297.8179553,N,89,99,18,1,0,0,0,0,0,0
2022-08-03 15:21:37.834,1659511297.8345368,N,89,99,11,1,0,0,0,0,0,0
2022-08-03 15:21:37.851,1659511297.8511348,N,89,99,5,0,0,0,0,0,0,0
2022-08-03 15:21:37.867,1659511297.8679435,N,89,99,1,0,0,0,0,0,0,0
2022-08-03 15:21:37.884,1659511297.8849165,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.900,1659511297.9007988,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.916,1659511297.9168813,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.931,1659511297.9317164,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.947,1659511297.9477038,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.965,1659511297.9655502,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:37.984,1659511297.9842763,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.001,1659511298.0012012,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.014,1659511298.0143332,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.032,1659511298.0329285,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.048,1659511298.0488484,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.067,1659511298.0676928,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.085,1659511298.0854912,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.098,1659511298.0986893,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.115,1659511298.1155846,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.131,1659511298.1317034,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.148,1659511298.1481562,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.163,1659511298.1639092,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.181,1659511298.181474,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.197,1659511298.197737,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.216,1659511298.2167075,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.232,1659511298.2321079,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.250,1659511298.2505083,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.268,1659511298.268106,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.284,1659511298.284451,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.298,1659511298.2984495,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.314,1659511298.3143113,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.330,1659511298.3306448,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.348,1659511298.3481417,N,89,99,2,1,0,0,0,0,0,0
2022-08-03 15:21:38.364,1659511298.364965,N,89,99,17,3,0,0,0,0,0,0
2022-08-03 15:21:38.381,1659511298.381664,N,89,99,33,5,0,0,0,0,0,0
2022-08-03 15:21:38.397,1659511298.3978927,N,89,99,45,6,0,0,0,0,0,0
2022-08-03 15:21:38.414,1659511298.414205,N,89,99,53,6,0,0,0,0,0,0
2022-08-03 15:21:38.430,1659511298.4307816,N,89,99,54,6,0,0,0,0,0,0
2022-08-03 15:21:38.448,1659511298.4489317,N,89,99,51,6,0,0,0,0,0,0
2022-08-03 15:21:38.464,1659511298.4646199,N,89,99,45,5,0,0,0,0,0,0
2022-08-03 15:21:38.481,1659511298.4818807,N,89,99,38,4,0,0,0,0,0,0
2022-08-03 15:21:38.499,1659511298.499935,N,89,99,31,3,0,0,0,0,0,0
2022-08-03 15:21:38.517,1659511298.5179977,N,89,99,24,2,0,0,0,0,0,0
2022-08-03 15:21:38.531,1659511298.5311713,N,89,99,17,1,0,0,0,0,0,0
2022-08-03 15:21:38.549,1659511298.5496483,N,89,99,13,1,0,0,0,0,0,0
2022-08-03 15:21:38.567,1659511298.5678627,N,89,99,9,1,0,0,0,0,0,0
2022-08-03 15:21:38.584,1659511298.5842762,N,89,99,8,0,0,0,0,0,0,0
2022-08-03 15:21:38.597,1659511298.5973935,N,89,99,7,0,0,0,0,0,0,0
2022-08-03 15:21:38.617,1659511298.6176682,N,89,99,8,1,0,0,0,0,0,0
2022-08-03 15:21:38.633,1659511298.6336865,N,89,99,10,1,0,0,0,0,0,0
2022-08-03 15:21:38.648,1659511298.6482675,N,89,99,13,1,0,0,0,0,0,0
2022-08-03 15:21:38.665,1659511298.6650743,N,89,99,14,1,0,0,0,0,0,0
2022-08-03 15:21:38.681,1659511298.6814153,N,89,99,15,1,0,0,0,0,0,0
2022-08-03 15:21:38.698,1659511298.6980448,N,89,99,15,1,0,0,0,0,0,0
2022-08-03 15:21:38.714,1659511298.7147388,N,89,99,13,1,0,0,0,0,0,0
2022-08-03 15:21:38.730,1659511298.7306643,N,89,99,11,1,0,0,0,0,0,0
2022-08-03 15:21:38.747,1659511298.7477279,N,89,99,9,0,0,0,0,0,0,0
2022-08-03 15:21:38.764,1659511298.7643073,N,89,99,6,0,0,0,0,0,0,0
2022-08-03 15:21:38.780,1659511298.7808383,N,89,99,4,0,0,0,0,0,0,0
2022-08-03 15:21:38.798,1659511298.7980494,N,89,99,2,0,0,0,0,0,0,0
2022-08-03 15:21:38.814,1659511298.8142273,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.831,1659511298.8310554,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.847,1659511298.8476787,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.864,1659511298.8645992,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.881,1659511298.8815541,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.898,1659511298.8980374,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.914,1659511298.9146574,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.931,1659511298.9314563,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.948,1659511298.948121,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.964,1659511298.9647717,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:38.984,1659511298.9842186,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.001,1659511299.0010567,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.017,1659511299.0177991,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.035,1659511299.0354824,N,89,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.050,1659511299.0503507,N,89,99,13,2,0,0,0,0,0,0
2022-08-03 15:21:39.068,1659511299.0683672,N,89,99,29,4,0,0,0,0,0,0
2022-08-03 15:21:39.086,1659511299.0861118,N,89,99,44,6,0,0,0,0,0,0
2022-08-03 15:21:39.101,1659511299.101739,N,89,99,58,8,0,0,0,0,0,0
2022-08-03 15:21:39.118,1659511299.118687,N,89,99,68,8,0,0,0,0,0,0
2022-08-03 15:21:39.134,1659511299.1342318,N,89,99,70,8,0,0,0,0,0,0
2022-08-03 15:21:39.147,1659511299.147928,N,88,99,67,8,0,0,0,0,0,0
2022-08-03 15:21:39.164,1659511299.1645777,N,88,99,61,7,0,0,0,0,0,0
2022-08-03 15:21:39.181,1659511299.1811867,N,88,99,54,6,0,0,0,0,0,0
2022-08-03 15:21:39.203,1659511299.2031014,N,88,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:39.221,1659511299.2210531,N,88,99,40,4,0,0,0,0,0,0
2022-08-03 15:21:39.230,1659511299.2306697,N,88,99,34,3,0,0,0,0,0,0
2022-08-03 15:21:39.248,1659511299.2484713,N,88,99,29,3,0,0,0,0,0,0
2022-08-03 15:21:39.264,1659511299.2640505,N,88,99,25,2,0,0,0,0,0,0
2022-08-03 15:21:39.280,1659511299.2808223,N,88,99,23,2,0,0,0,0,0,0
2022-08-03 15:21:39.297,1659511299.2975683,N,88,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:39.315,1659511299.3150315,N,88,99,22,2,0,0,0,0,0,0
2022-08-03 15:21:39.331,1659511299.3313892,N,88,99,23,3,0,0,0,0,0,0
2022-08-03 15:21:39.347,1659511299.3478603,N,88,99,24,3,0,0,0,0,0,0
2022-08-03 15:21:39.364,1659511299.3647184,N,88,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:39.381,1659511299.3817346,N,88,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:39.397,1659511299.3977437,N,88,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:39.414,1659511299.4146717,N,88,99,25,2,0,0,0,0,0,0
2022-08-03 15:21:39.431,1659511299.4315813,N,88,99,22,2,0,0,0,0,0,0
2022-08-03 15:21:39.447,1659511299.4476776,N,88,99,20,2,0,0,0,0,0,0
2022-08-03 15:21:39.463,1659511299.4639387,N,88,99,17,2,0,0,0,0,0,0
2022-08-03 15:21:39.481,1659511299.481813,N,88,99,15,1,0,0,0,0,0,0
2022-08-03 15:21:39.497,1659511299.49779,N,88,99,12,1,0,0,0,0,0,0
2022-08-03 15:21:39.514,1659511299.514011,N,88,99,9,1,0,0,0,0,0,0
2022-08-03 15:21:39.531,1659511299.5310726,N,88,99,7,0,0,0,0,0,0,0
2022-08-03 15:21:39.548,1659511299.5481133,N,88,99,5,0,0,0,0,0,0,0
2022-08-03 15:21:39.564,1659511299.5642972,N,88,99,3,0,0,0,0,0,0,0
2022-08-03 15:21:39.580,1659511299.5806277,N,88,99,1,0,0,0,0,0,0,0
2022-08-03 15:21:39.598,1659511299.5983331,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.615,1659511299.615053,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.631,1659511299.631342,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.649,1659511299.6493983,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.664,1659511299.6647544,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.680,1659511299.6806557,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.698,1659511299.6981497,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.718,1659511299.7181585,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.734,1659511299.7347386,N,88,99,0,0,0,0,0,0,0,0
2022-08-03 15:21:39.751,1659511299.7514448,N,88,99,6,1,0,0,0,0,0,0
2022-08-03 15:21:39.767,1659511299.767996,N,88,99,19,3,0,0,0,0,0,0
2022-08-03 15:21:39.784,1659511299.7841282,N,88,99,34,5,0,0,0,0,0,0
2022-08-03 15:21:39.800,1659511299.8007002,N,88,99,50,7,0,0,0,0,0,0
2022-08-03 15:21:39.817,1659511299.8176675,N,88,99,65,9,0,0,0,0,0,0
2022-08-03 15:21:39.834,1659511299.8346963,N,88,99,77,10,0,0,0,0,0,0
2022-08-03 15:21:39.850,1659511299.8504891,N,88,99,83,10,0,0,0,0,0,0
2022-08-03 15:21:39.871,1659511299.8714309,N,88,99,82,10,0,0,0,0,0,0
2022-08-03 15:21:39.882,1659511299.8823419,N,87,99,79,9,0,0,0,0,0,0
2022-08-03 15:21:39.898,1659511299.8983717,N,87,99,72,8,0,0,0,0,0,0
2022-08-03 15:21:39.915,1659511299.9150832,N,87,99,65,7,0,0,0,0,0,0
2022-08-03 15:21:39.934,1659511299.9346957,N,87,99,58,6,0,0,0,0,0,0
2022-08-03 15:21:39.950,1659511299.9509008,N,87,99,52,6,0,0,0,0,0,0
2022-08-03 15:21:39.963,1659511299.9638157,N,87,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:39.980,1659511299.9807124,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:39.997,1659511299.997245,N,87,99,40,4,0,0,0,0,0,0
2022-08-03 15:21:40.014,1659511300.01425,N,87,99,38,4,0,0,0,0,0,0
2022-08-03 15:21:40.031,1659511300.0311482,N,87,99,38,4,0,0,0,0,0,0
2022-08-03 15:21:40.047,1659511300.0479393,N,87,99,39,5,0,0,0,0,0,0
2022-08-03 15:21:40.065,1659511300.0657716,N,87,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:40.081,1659511300.0816193,N,87,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:40.097,1659511300.097608,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:40.115,1659511300.115215,N,87,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:40.134,1659511300.134902,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:40.151,1659511300.1511676,N,87,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:40.165,1659511300.1651342,N,87,99,39,4,0,0,0,0,0,0
2022-08-03 15:21:40.183,1659511300.1835642,N,87,99,36,4,0,0,0,0,0,0
2022-08-03 15:21:40.197,1659511300.1973934,N,87,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:40.217,1659511300.2173758,N,87,99,31,3,0,0,0,0,0,0
2022-08-03 15:21:40.231,1659511300.2319715,N,87,99,28,3,0,0,0,0,0,0
2022-08-03 15:21:40.247,1659511300.247818,N,87,99,26,3,0,0,0,0,0,0
2022-08-03 15:21:40.264,1659511300.2647767,N,87,99,23,2,0,0,0,0,0,0
2022-08-03 15:21:40.283,1659511300.2830403,N,87,99,21,2,0,0,0,0,0,0
2022-08-03 15:21:40.298,1659511300.2985983,N,87,99,19,2,0,0,0,0,0,0
2022-08-03 15:21:40.314,1659511300.3149905,N,87,99,18,2,0,0,0,0,0,0
2022-08-03 15:21:40.331,1659511300.3316112,N,87,99,16,2,0,0,0,0,0,0
2022-08-03 15:21:40.347,1659511300.3475618,N,87,99,15,1,0,0,0,0,0,0
2022-08-03 15:21:40.364,1659511300.3643556,N,87,99,13,1,0,0,0,0,0,0
2022-08-03 15:21:40.380,1659511300.3808932,N,87,99,12,1,0,0,0,0,0,0
2022-08-03 15:21:40.397,1659511300.397718,N,87,99,11,1,0,0,0,0,0,0
2022-08-03 15:21:40.417,1659511300.4177406,N,87,99,10,1,0,0,0,0,0,0
2022-08-03 15:21:40.430,1659511300.4308054,N,87,99,12,2,0,0,0,0,0,0
2022-08-03 15:21:40.448,1659511300.4481554,N,87,99,20,3,0,0,0,0,0,0
2022-08-03 15:21:40.464,1659511300.464579,N,87,99,32,5,0,0,0,0,0,0
2022-08-03 15:21:40.481,1659511300.481503,N,87,99,47,7,0,0,0,0,0,0
2022-08-03 15:21:40.499,1659511300.4993956,N,87,99,65,9,0,0,0,0,0,0
2022-08-03 15:21:40.514,1659511300.5148718,N,87,99,82,11,0,0,0,0,0,0
2022-08-03 15:21:40.534,1659511300.5343788,N,87,99,97,12,0,0,0,0,0,0
2022-08-03 15:21:40.551,1659511300.5519092,N,87,99,105,13,0,0,0,0,0,0
2022-08-03 15:21:40.568,1659511300.5686545,N,87,99,109,13,0,0,0,0,0,0
2022-08-03 15:21:40.582,1659511300.5825264,N,87,99,107,13,0,0,0,0,0,0
2022-08-03 15:21:40.599,1659511300.5990129,N,87,99,103,12,0,0,0,0,0,0
2022-08-03 15:21:40.617,1659511300.6175056,N,87,99,97,8,0,0,0,0,0,0
2022-08-03 15:21:40.634,1659511300.6347957,N,87,99,65,8,0,0,0,0,0,0
2022-08-03 15:21:40.650,1659511300.6508663,N,87,99,62,7,0,0,0,0,0,0
2022-08-03 15:21:40.667,1659511300.6672225,N,87,99,59,7,0,0,0,0,0,0
2022-08-03 15:21:40.684,1659511300.684391,N,87,99,57,7,0,0,0,0,0,0
2022-08-03 15:21:40.700,1659511300.7001357,N,87,99,56,6,0,0,0,0,0,0
2022-08-03 15:21:40.717,1659511300.7174666,N,87,99,55,6,0,0,0,0,0,0
2022-08-03 15:21:40.733,1659511300.7335172,N,87,99,55,6,0,0,0,0,0,0
2022-08-03 15:21:40.750,1659511300.7506225,N,87,99,56,7,0,0,0,0,0,0
2022-08-03 15:21:40.767,1659511300.7676919,N,87,99,57,7,0,0,0,0,0,0
2022-08-03 15:21:40.784,1659511300.7848134,N,87,99,58,7,0,0,0,0,0,0
2022-08-03 15:21:40.801,1659511300.8014739,N,87,99,59,7,0,0,0,0,0,0
2022-08-03 15:21:40.820,1659511300.8204813,N,87,99,59,7,0,0,0,0,0,0
2022-08-03 15:21:40.834,1659511300.8344007,N,87,99,59,7,0,0,0,0,0,0
2022-08-03 15:21:40.852,1659511300.8522868,N,87,99,58,7,0,0,0,0,0,0
2022-08-03 15:21:40.868,1659511300.8680947,N,87,99,57,7,0,0,0,0,0,0
2022-08-03 15:21:40.884,1659511300.8844454,N,87,99,56,6,0,0,0,0,0,0
2022-08-03 15:21:40.904,1659511300.904318,N,87,99,55,6,0,0,0,0,0,0
2022-08-03 15:21:40.919,1659511300.9193406,N,87,99,53,6,0,0,0,0,0,0
2022-08-03 15:21:40.936,1659511300.936294,N,87,99,52,6,0,0,0,0,0,0
2022-08-03 15:21:40.952,1659511300.9522216,N,87,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:40.968,1659511300.9682124,N,87,99,49,6,0,0,0,0,0,0
2022-08-03 15:21:40.984,1659511300.9849198,N,87,99,47,5,0,0,0,0,0,0
2022-08-03 15:21:40.997,1659511300.9979775,N,87,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:41.015,1659511301.0155902,N,87,99,44,5,0,0,0,0,0,0
2022-08-03 15:21:41.033,1659511301.033322,N,87,99,43,5,0,0,0,0,0,0
2022-08-03 15:21:41.050,1659511301.0504787,N,87,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:41.067,1659511301.0679836,N,87,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:41.085,1659511301.0853832,N,87,99,39,4,0,0,0,0,0,0
2022-08-03 15:21:41.102,1659511301.1025095,N,87,99,38,4,0,0,0,0,0,0
2022-08-03 15:21:41.117,1659511301.117516,N,87,99,39,5,0,0,0,0,0,0
2022-08-03 15:21:41.135,1659511301.1352267,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:41.153,1659511301.153206,N,87,99,48,6,0,0,0,0,0,0
2022-08-03 15:21:41.168,1659511301.1686497,N,87,99,56,7,0,0,0,0,0,0
2022-08-03 15:21:41.186,1659511301.1861255,N,87,99,67,9,0,0,0,0,0,0
2022-08-03 15:21:41.201,1659511301.2017436,N,87,99,77,10,0,0,0,0,0,0
2022-08-03 15:21:41.218,1659511301.2186177,N,87,99,86,11,0,0,0,0,0,0
2022-08-03 15:21:41.235,1659511301.2351701,N,87,99,92,11,0,0,0,0,0,0
2022-08-03 15:21:41.251,1659511301.2516034,N,87,99,95,12,0,0,0,0,0,0
2022-08-03 15:21:41.267,1659511301.2670484,N,87,99,96,11,0,0,0,0,0,0
2022-08-03 15:21:41.284,1659511301.284655,N,87,99,94,11,0,0,0,0,0,0
2022-08-03 15:21:41.300,1659511301.3000827,N,87,99,92,11,0,0,0,0,0,0
2022-08-03 15:21:41.317,1659511301.317036,N,87,99,88,10,0,0,0,0,0,0
2022-08-03 15:21:41.332,1659511301.3329937,N,87,99,85,10,0,0,0,0,0,0
2022-08-03 15:21:41.349,1659511301.349949,N,87,99,81,10,0,0,0,0,0,0
2022-08-03 15:21:41.364,1659511301.364905,N,87,99,78,9,0,0,0,0,0,0
2022-08-03 15:21:41.382,1659511301.382764,N,87,99,76,9,0,0,0,0,0,0
2022-08-03 15:21:41.399,1659511301.3993196,N,87,99,74,9,0,0,0,0,0,0
2022-08-03 15:21:41.416,1659511301.4165432,N,87,99,73,9,0,0,0,0,0,0
2022-08-03 15:21:41.432,1659511301.432841,N,87,99,73,9,0,0,0,0,0,0
2022-08-03 15:21:41.450,1659511301.4505885,N,87,99,73,9,0,0,0,0,0,0
2022-08-03 15:21:41.464,1659511301.4640234,N,87,99,74,9,0,0,0,0,0,0
2022-08-03 15:21:41.483,1659511301.4833307,N,87,99,74,9,0,0,0,0,0,0
2022-08-03 15:21:41.498,1659511301.498046,N,87,99,74,9,0,0,0,0,0,0
2022-08-03 15:21:41.517,1659511301.5173879,N,87,99,74,9,0,0,0,0,0,0
2022-08-03 15:21:41.533,1659511301.533461,N,87,99,72,9,0,0,0,0,0,0
2022-08-03 15:21:41.551,1659511301.5510306,N,87,99,71,8,0,0,0,0,0,0
2022-08-03 15:21:41.566,1659511301.5663824,N,87,99,69,8,0,0,0,0,0,0
2022-08-03 15:21:41.581,1659511301.5816925,N,87,99,66,8,0,0,0,0,0,0
2022-08-03 15:21:41.597,1659511301.5979378,Y,87,99,64,7,0,0,0,0,0,0
2022-08-03 15:21:41.614,1659511301.6146355,N,87,99,62,7,0,0,0,0,0,0
2022-08-03 15:21:41.630,1659511301.6308978,N,87,99,60,7,0,0,0,0,0,0
2022-08-03 15:21:41.648,1659511301.6481535,N,87,99,57,7,0,0,0,0,0,0
2022-08-03 15:21:41.665,1659511301.6654954,N,87,99,55,6,0,0,0,0,0,0
2022-08-03 15:21:41.681,1659511301.681061,N,87,99,53,6,0,0,0,0,0,0
2022-08-03 15:21:41.697,1659511301.6975245,N,87,99,51,6,0,0,0,0,0,0
2022-08-03 15:21:41.716,1659511301.7165956,N,87,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:41.732,1659511301.732379,N,87,99,48,5,0,0,0,0,0,0
2022-08-03 15:21:41.750,1659511301.7500901,N,87,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:41.766,1659511301.766879,N,87,99,44,5,0,0,0,0,0,0
2022-08-03 15:21:41.786,1659511301.7860205,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:41.802,1659511301.8020957,N,87,99,41,5,0,0,0,0,0,0
2022-08-03 15:21:41.819,1659511301.8197167,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:41.836,1659511301.8363972,N,87,99,47,6,0,0,0,0,0,0
2022-08-03 15:21:41.851,1659511301.8517945,N,87,99,54,7,0,0,0,0,0,0
2022-08-03 15:21:41.868,1659511301.868342,N,87,99,63,8,0,0,0,0,0,0
2022-08-03 15:21:41.885,1659511301.8856044,N,87,99,74,9,0,0,0,0,0,0
2022-08-03 15:21:41.902,1659511301.9026046,N,87,99,84,11,0,0,0,0,0,0
2022-08-03 15:21:41.918,1659511301.9182227,N,87,99,93,12,0,0,0,0,0,0
2022-08-03 15:21:41.941,1659511301.9411492,N,87,99,98,12,0,0,0,0,0,0
2022-08-03 15:21:41.952,1659511301.9521797,N,87,99,100,12,0,0,0,0,0,0
2022-08-03 15:21:41.966,1659511301.9665744,N,87,99,100,12,0,0,0,0,0,0
2022-08-03 15:21:41.984,1659511301.9842775,N,87,99,97,12,0,0,0,0,0,0
2022-08-03 15:21:42.000,1659511302.0007062,N,87,99,94,11,0,0,0,0,0,0
2022-08-03 15:21:42.017,1659511302.0171595,N,87,99,90,11,0,0,0,0,0,0
2022-08-03 15:21:42.036,1659511302.036104,N,87,99,86,10,0,0,0,0,0,0
2022-08-03 15:21:42.050,1659511302.050762,N,87,99,82,10,0,0,0,0,0,0
2022-08-03 15:21:42.068,1659511302.068767,N,87,99,78,9,0,0,0,0,0,0
2022-08-03 15:21:42.083,1659511302.0836565,N,87,99,75,9,0,0,0,0,0,0
2022-08-03 15:21:42.103,1659511302.1033614,N,87,99,73,9,0,0,0,0,0,0
2022-08-03 15:21:42.119,1659511302.1197717,N,87,99,72,8,0,0,0,0,0,0
2022-08-03 15:21:42.135,1659511302.1354835,N,87,99,71,8,0,0,0,0,0,0
2022-08-03 15:21:42.152,1659511302.1526854,N,87,99,71,8,0,0,0,0,0,0
2022-08-03 15:21:42.166,1659511302.166648,N,87,99,70,8,0,0,0,0,0,0
2022-08-03 15:21:42.183,1659511302.1836023,N,87,99,70,8,0,0,0,0,0,0
2022-08-03 15:21:42.201,1659511302.2010803,N,87,99,68,8,0,0,0,0,0,0
2022-08-03 15:21:42.217,1659511302.217156,N,87,99,67,8,0,0,0,0,0,0
2022-08-03 15:21:42.234,1659511302.234323,N,87,99,65,8,0,0,0,0,0,0
2022-08-03 15:21:42.251,1659511302.2519338,N,87,99,63,7,0,0,0,0,0,0
2022-08-03 15:21:42.269,1659511302.2691147,N,87,99,60,7,0,0,0,0,0,0
2022-08-03 15:21:42.282,1659511302.2822275,N,87,99,58,7,0,0,0,0,0,0
2022-08-03 15:21:42.301,1659511302.301435,N,87,99,55,6,0,0,0,0,0,0
2022-08-03 15:21:42.318,1659511302.3183286,N,87,99,53,6,0,0,0,0,0,0
2022-08-03 15:21:42.334,1659511302.334316,N,87,99,50,6,0,0,0,0,0,0
2022-08-03 15:21:42.352,1659511302.3527033,N,87,99,48,5,0,0,0,0,0,0
2022-08-03 15:21:42.369,1659511302.3699653,N,87,99,46,5,0,0,0,0,0,0
2022-08-03 15:21:42.385,1659511302.385846,N,87,99,44,5,0,0,0,0,0,0
2022-08-03 15:21:42.402,1659511302.4021847,N,87,99,42,5,0,0,0,0,0,0
2022-08-03 15:21:42.419,1659511302.4190266,N,87,99,40,5,0,0,0,0,0,0
2022-08-03 15:21:42.435,1659511302.4350016,N,87,99,39,4,0,0,0,0,0,0
2022-08-03 15:21:42.454,1659511302.4549828,N,87,99,37,4,0,0,0,0,0,0
2022-08-03 15:21:42.466,1659511302.4663339,N,87,99,35,4,0,0,0,0,0,0
2022-08-03 15:21:42.484,1659511302.4840245,N,87,99,33,4,0,0,0,0,0,0
2022-08-03 15:21:42.500,1659511302.5002813,N,87,99,32,3,0,0,0,0,0,0
2022-08-03 15:21:42.518,1659511302.5180252,N,87,99,32,4,0,0,0,0,0,0
2022-08-03 15:21:42.536,1659511302.536123,N,87,99,34,4,0,0,0,0,0,0
2022-08-03 15:21:42.553,1659511302.553997,N,87,99,39,5,0,0,0,0,0,0
2022-08-03 15:21:42.568,1659511302.5685055,N,87,99,46,6,0,0,0,0,0,0
2022-08-03 15:21:42.585,1659511302.5853276,N,87,99,55,7,0,0,0,0,0,0
2022-08-03 15:21:42.602,1659511302.602664,Y,87,99,64,8,0,0,0,0,0,0
2022-08-03 15:21:42.619,1659511302.6195955,N,87,99,73,9,0,0,0,0,0,0
2022-08-03 15:21:42.633,1659511302.6332114,N,87,99,79,10,0,0,0,0,0,0
2022-08-03 15:21:42.651,1659511302.6516135,N,87,99,81,10,0,0,0,0,0,0
2022-08-03 15:21:42.667,1659511302.6671884,N,87,99,81,10,0,0,0,0,0,0
2022-08-03 15:21:42.682,1659511302.682411,N,87,99,79,9,0,0,0,0,0,0
